class,aa_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
neg,80056,2130706432,2092,0,0,0,0,0,0,214,17158,3633098,1853020,155242,1432,2706430,2248,0,0,0,0,4331752,3115548,1650086,1093062,0,0,0,0,5308,702,0,0,0,0,0,3720,116942,5493082,46420,0,3716,2968,2928,5210,241094,5401334,2914,0,0,0,1916628,1279920,443536,319026,266316,265536,483742,685460,0,0,5982644,208,1292,1230,148,2706430,121768,536462,1103352,387000,329160,317420,315620,80055.25,5982644,5982644,5946032,40801,77482,104582,1133760,5660164,1209600,210402,2,246,0,4297177.92,0,1359053.76,0,1418,0,0,0,0,819194,3782672,989176,57086,11804,232,2086,2138,5982644,8270,934,511486,750884,373492,2645800,1348502,20526,270,0,3180,1926,3404714,86298,0,3926,0,6,4397276,4618,450,0,0,0,0,0,0,0,0,82914,46334,15442,0,0,177380,41290,10400620,2179896,0,0,0,0,13300390,1996.08,2134,1396470,1052546,501654,211666,409990,310342,299764,252562,1075396,149774,0,0
neg,57734,374,360,0,0,0,0,0,0,5418,822914,2480112,729786,39380,2896,1680046,0,0,0,0,0,3449492,2795454,968594,533402,0,0,0,0,886,270,0,0,0,0,0,6608,2418510,954240,701148,0,28370,25018,37070,511456,2968520,510048,24,0,0,0,1646094,1135868,401206,240868,152440,117654,161454,223910,1012,0,4419214,934,86,602,32,1680046,49322,418842,542942,222980,264680,335020,134000,57734.6,4419214,4419214,4372462,20751,2830,69026,778260,4080506,1209600,97912,6,48,0,3504300.48,96.0,571795.2,0,0,0,0,0,189154,1308610,2049276,484758,40580,7730,398,72,78,4419214,8570,1052,95624,306670,340284,2699622,600330,28116,238,0,804,652,210224,100162,0,199844,0,10,3552836,2912,144,0,0,0,274,0,0,0,0,32250,189366,30516,0,0,74962,11816,63675140,6433614,0,0,0,0,1516900,2586.6,2586,615960,622926,401176,440522,1868100,131816,6,0,0,0,0,0
neg,4952,52,52,0,0,0,0,0,0,152,24100,164984,91870,2844,0,129398,0,0,0,0,0,265134,241774,41720,17762,0,0,0,0,98,26,0,0,0,0,0,0,125272,158678,0,0,204,88,76,156,71044,211736,646,0,0,0,103696,122262,36024,13984,5050,2698,236,0,0,0,306906,0,14,0,0,129398,3118,23346,18224,,,,41140,4951.32,306906,306906,307186,1054,308,30322,306220,283950,1209600,7980,2,12,0,239093.76,0.0,44673.6,0,0,0,0,0,3350,119022,105768,51956,3634,208,12,6,12,306906,348,64,5422,27768,10592,93994,142494,3106,162,0,98,94,241322,8,0,202,0,0,241926,190,102,0,0,0,0,0,0,0,0,1448,1292,304,0,0,10844,3352,2200,302,0,0,0,0,0,116.26,124,47052,34176,17000,9734,22044,23500,29112,29674,71248,410,0,0
neg,38572,408,254,0,0,0,0,0,0,630,261376,1535254,307292,15724,0,1089686,0,0,0,0,0,1910148,1714794,306454,169762,0,0,0,0,260,64,0,0,0,0,0,123384,1250826,482880,263186,0,2358,1356,1764,1694,23638,2088554,912,0,0,0,679904,501982,264952,213210,154146,105360,85536,115132,54,0,2216838,80,254,22,6,1089686,31500,176834,128578,167600,,,135700,38571.64,2216838,2216838,2227306,13767,35994,98898,1004100,2120276,1209600,44936,0,62,0,1900833.6,0.0,217633.92,22,234,0,0,0,24112,926532,1056746,102034,9038,1808,6,0,4,2216838,2916,306,71776,92038,142678,1604406,201544,4546,66,0,378,116,1788022,18178,0,1308,0,0,1914210,874,418,0,0,0,0,0,0,0,0,15070,33920,6936,0,0,69266,13222,373520,44700,0,0,0,0,308590,628.06,676,229588,247726,188676,110206,259424,205594,230084,200168,438376,10434,0,0
neg,574162,0,,0,0,0,0,0,0,492530,12511462,21849688,4456776,46646,0,19471078,26556,0,,1048,1988,34380970,30107922,7749246,3528402,0,0,6276,0,0,0,0,0,0,0,0,377176,19619450,18913248,447228,0,43830,40502,77512,207200,21167974,17816626,3410,46,2,0,14731474,6896684,2891960,2443326,2323122,3140644,5111700,1818144,48,0,42137558,560,652,6396,4440,19471078,421948,3805050,3906620,305540,238720,262320,179260,574161.28,42137558,42137558,41563562,263357,11726372,,927280,39357102,1209600,0,,,,34210596.48,0.0,5086651.2,,,0,0,17802,4414666,17468012,14480696,2596260,315398,62694,1574,,0,42137558,44074,7904,3843818,2267262,7246350,24426726,1485116,35850,2,0,,,,,,,,,,25806,1828,,,,,,,,,259918,684340,124772,0,0,1176638,168272,55155940,11822742,0,0,0,0,,,,5362516,7757472,5751892,3268354,6836950,4101982,2619022,1467074,2139340,52500,0,0
neg,67968,2130706432,618,0,0,0,0,0,0,664,948756,2801194,426364,8576,0,1988970,0,0,0,0,0,4073104,3842738,468572,173374,0,0,0,0,370,90,0,0,0,0,0,264930,2861844,879798,178982,0,1540,274,582,936,26336,4148520,7366,0,0,0,1321052,690758,400932,404362,441258,549742,377030,420,0,0,4542080,0,166,92,6,1988970,24790,334426,133130,107240,149320,125540,81000,67968.32,4542080,4542080,4514182,23149,860,87670,907260,4185554,1209600,144404,2,104,0,3853453.44,0.0,328830.72,0,578,0,0,0,20710,1428250,2020914,646840,52520,13652,2668,8,24,4542080,4798,652,20948,193152,123006,2880824,946372,15802,0,0,1724,260,3863830,36082,0,25396,302,10,3883178,2184,304,0,0,0,0,0,0,0,0,15636,85798,30714,0,0,109024,15480,5364900,570594,0,0,0,0,890320,1154.54,1352,349298,734798,746330,361890,631184,455032,321970,220318,353998,10736,0,0
neg,23890,0,,0,0,0,0,0,0,2018,799294,872354,82074,640,0,850306,0,206,0,0,0,1535934,1279912,490930,174136,0,0,0,0,0,0,0,0,0,0,0,0,689298,1067082,0,0,2178,976,1154,3486,35118,1713428,34,6,0,0,674964,373344,102490,69896,66868,154108,314708,2,0,0,2027788,378,1126,2034,402,850306,28552,252500,237050,289180,,,194380,23889.42,2027788,2027788,2013608,11310,74500,74002,809780,1756380,1209600,0,,,,1358542.08,0.0,375921.6,0,354,0,0,0,108178,1020204,557456,60404,8170,1908,60,,0,2027788,4322,548,42488,239014,145024,643790,660268,20760,166,0,,,,,,,,,,2340,186,0,0,0,0,0,0,0,0,16862,30944,5234,0,0,59648,9342,1852780,342576,0,0,0,0,257290,1215.08,1442,391898,367680,169170,76590,153548,157062,96988,86858,234586,22000,0,0
neg,187778,,,,,0,0,0,0,265308,4717596,6146990,767608,13302,0,4522746,0,128,,678,1108,9515342,8096084,2920180,1348198,,0,0,0,,,0,0,0,0,0,453404,11448132,6854,2414,0,13508,12306,19062,29262,1729382,10061894,45388,2,0,0,4651918,1950756,1046250,860490,763606,753788,856500,842458,174142,10896,12438200,,,,,4522746,146036,1448772,1461304,223500,245280,294220,68220,187777.65,12438200,12438200,,78749,,,315700,,1209600,,,,,10559042.88,0.0,1343811.84,,,0,0,30494,2015326,6236522,3217068,327670,66160,17192,372,,,12438200,12940,2562,745302,607452,1287600,8590886,652258,11792,12,0,,,,,,,,,,,,,,,,,,,,82638,,,,,,,,,,,,,,,,1398388,2353414,1360482,679364,1506330,1360028,1202576,842680,1184382,23160,,
neg,60228,1820,1708,0,0,0,0,0,0,7280,275618,2665868,1014074,59402,5268,1817314,0,0,0,0,0,3575798,3115966,572806,405182,0,0,0,0,3954,664,0,0,0,0,0,117072,1696264,2053158,161016,0,6926,6962,4602,396674,2685538,921320,5488,0,0,0,1173936,874560,395168,308956,250216,200280,235986,587076,1332,0,4149174,814,1116,312,24,1817314,46480,254066,317826,175180,155880,176000,59800,60228.68,4149174,4149174,4112640,30956,6536,47628,513880,4027510,1209600,116480,2,134,0,3484488.96,0.0,540420.48,0,0,0,0,0,54058,805414,2287604,844896,31194,4160,184,184,210,4149174,4564,620,98090,317484,250430,2932340,405828,17936,218,0,2698,1762,3426054,169354,0,1784,0,16,3515760,4060,364,0,0,0,0,0,0,0,0,26380,44412,7476,0,0,113264,22260,221260,61798,0,0,0,0,788730,1226.26,1358,566072,763060,580232,263846,497992,470726,381176,223476,280784,146,0,0
neg,23862,50,,0,0,0,0,0,0,35140,150160,26012,486,0,0,826718,0,80,0,127090,180226,2102448,1982298,449354,149282,6,0,0,0,0,0,0,0,0,0,0,0,109370,102428,0,0,338,122,156,286,4940,205954,2,0,0,0,118604,41660,11990,8924,6012,6294,16442,1872,0,0,2680514,152,2928,6110,0,826718,27038,255122,192462,141420,264800,,31900,23862.34,2680514,2680514,237780,938,741228,16920,248040,211798,1209600,0,,,,1729469.76,0.0,574356.48,0,40,0,0,5896,53714,76392,63320,10730,1292,414,40,,0,2680514,638,120,16976,20904,15802,67066,80050,10166,76,0,,,,,,,,,,3282,396,0,0,0,0,0,0,0,0,18826,4540,2118,0,0,43882,6554,3559420,1179490,2493030,6966,0,0,0,192.78,228,51788,70864,42388,15462,10024,19350,1590,330,2,0,0,0
neg,30,46,28,0,0,0,0,0,0,4102,110574,30074,692,0,0,52692,0,0,0,444,770,124548,102850,50296,14106,0,0,0,0,6,36,0,0,0,0,0,0,0,100192,45250,0,272,30,160,1004,132,1204,142640,0,0,0,142958,932,230,210,260,126,504,210,12,0,175360,4,0,2,0,52692,1324,18686,31028,,,,49460,29.42,175360,175360,170884,147,0,16808,174580,145632,1209600,792,2,12,0,5182.08,113092.8,26038.08,6,58,0,0,50,63474,79584,2192,128,14,0,0,0,38,175360,1562,44,3756,53766,34086,31154,20066,988,20,0,52,78,6698,122,0,2,0,0,6812,238,80,0,0,150,125012,0,0,0,0,1174,0,0,6652,1316,86,28,9800,980,158272,8,0,0,0,2.26,182,140830,3674,444,126,176,116,28,48,0,0,0,0
neg,20,34,18,2,2,0,0,0,0,6472,3244,1720,0,0,0,3782,0,82,0,0,0,17282,14860,14930,522,0,0,0,0,52,16,0,0,0,0,0,0,0,1218,10218,0,1302,32,36,28,1546,8492,0,0,0,0,9666,640,182,234,116,80,348,170,0,0,32236,0,2,0,0,3782,236,12728,2190,,,,14780,19.44,32236,32236,33654,31,424,3114,32060,11436,1209600,748,0,10,0,3036.48,0.0,7284.48,0,6,0,0,3078,5774,1712,660,212,0,0,0,8,194,32236,1190,14,44,112,2170,2730,4080,1014,82,0,46,32,1762,96,0,66,0,0,3936,48,170,0,0,0,0,0,0,0,0,160,0,0,1708,458,64,26,6580,960,6956,54,0,0,0,377.04,48,8674,2190,128,62,58,92,106,126,0,0,2,6
neg,2184,216,140,0,0,0,0,0,0,27342,126706,24174,0,0,0,83702,0,0,0,1236,2684,166090,137790,62302,21048,0,0,0,0,214,488,0,0,0,0,0,0,6730,166164,5328,0,1608,150,214,270,1166,174808,6,0,0,0,61078,63330,19012,10752,6684,4360,4334,5094,3568,10,229738,40,40,46,0,83702,4020,31144,31022,,,,61420,2184.71,229738,229738,229812,815,168,22272,228760,178222,1209600,8880,0,26,0,140556.48,0.0,36432.0,,,0,0,6822,104404,55086,10098,1588,224,0,0,14,18,229738,1494,98,278,24502,9304,38286,94552,9572,136,0,208,756,133530,16026,0,408,0,0,142890,324,84,0,0,0,0,0,0,0,0,2194,686,108,434580,74572,9554,1558,43040,4764,123654,1068,0,0,0,,,39484,44324,26274,9248,14664,15206,9218,19196,608,0,0,0
neg,12,2130706432,24,6,0,0,0,0,0,676,2228,1056,0,0,0,838,0,0,0,0,0,8664,6594,8248,578,0,0,0,0,24,18,0,0,0,0,0,0,0,258,3702,0,172,106,794,184,26,180,2498,0,0,0,2382,454,114,70,104,134,442,92,18,150,16924,2,6,0,0,838,140,6468,1766,,,,8160,12.29,16924,16924,18392,24,0,1628,16760,3996,1209600,310,2,2,0,1645.44,0.0,1232.64,4,28,0,0,2,2384,644,328,602,0,0,0,14,18,16924,1146,20,96,22,220,136,1834,446,40,0,34,16,1896,48,0,0,0,0,1898,30,74,0,0,0,0,0,0,0,0,188,0,0,0,0,68,32,3980,404,2,34,0,0,0,1.84,64,2480,1138,214,20,54,32,22,0,0,0,0,0
neg,28994,564,460,0,0,0,0,0,0,388,277034,1442648,288738,5580,0,975112,0,0,0,0,0,1862864,1681292,600324,132934,0,0,0,0,1242,290,0,0,0,0,0,34246,1448304,530678,1160,0,13482,17836,28386,65630,1147656,741372,26,0,0,0,998386,327110,229976,174146,143132,86886,40532,13414,806,0,2463512,106,656,98,2,975112,23972,426644,172340,261320,331940,,2820,28994.88,2463512,2463512,2445280,9794,390,1316,39620,2014388,1209600,49348,0,86,0,1544631.36,0.0,466900.8,0,0,0,0,0,54778,849892,1009894,91962,6808,1054,0,10,18,2463512,2946,296,101754,204802,223664,1385020,93156,2750,0,0,776,874,1543812,74474,0,62,0,0,1582136,1766,496,0,0,0,0,0,0,0,0,12074,25118,4952,0,0,42218,13292,13660,1796,189708,454,0,0,27994850,909.94,956,484694,275788,163484,85136,188050,248134,175278,154936,237240,1648,0,0
neg,77360,454,434,0,0,0,0,0,0,4112,543546,3377364,892958,69154,1828,2128986,0,0,0,0,0,4226278,3573366,853644,587666,0,0,0,0,1238,320,0,0,0,0,0,187770,2389668,2195620,115904,0,2202,1176,6838,136516,3644498,1097414,318,0,0,0,1571962,1180266,424892,310698,250506,221640,390558,538440,0,0,5080648,58,116,1372,4,2128986,65224,497902,353862,204360,235540,171600,35140,77361.0,5080648,5080648,5037992,35268,46380,18896,234340,4888962,1209600,178440,6,116,0,4376707.2,0.0,508658.88,0,0,0,0,0,73610,1372500,2659898,738784,34096,9184,890,364,370,5080648,6504,734,126486,273952,211058,3179644,1062990,27414,180,0,720,834,4200178,80206,0,17030,0,18,4411902,2784,288,0,0,0,0,0,0,0,0,36824,81296,14830,0,0,233650,38982,316420,196630,0,0,0,0,930020,1527.66,1702,537880,851744,733572,393600,747988,567364,401672,246074,393092,15976,0,0
neg,41044,1286,984,0,0,0,0,0,0,660,322110,1603372,645454,45414,14,1140956,0,0,0,0,0,2465722,2259760,280272,170262,0,0,0,0,320,2560,0,0,0,0,0,59520,934966,1020246,602292,0,1388,878,1268,16496,1549664,1046770,560,0,0,0,1028582,738868,290120,196650,130070,84276,78346,70112,0,0,2746452,816,2252,1524,4,1140956,27322,155308,124288,119160,124880,,32040,41044.24,2746452,2746452,2755924,12839,3814,30560,322320,2617024,1209600,75798,4,68,0,2302341.12,0.0,313004.16,0,0,0,0,0,75376,821064,1335514,369628,12576,2796,70,14,20,2746452,3220,392,34490,122674,143940,1985366,316936,9968,38,0,1160,7948,2249368,142694,0,1322,0,18,2326258,1950,344,0,0,0,0,0,0,0,0,13480,41492,7534,0,0,87698,12958,318900,40456,0,0,0,0,1354090,849.9,906,329456,430380,274606,163816,392480,494922,336750,126462,68024,128,0,0
neg,10640,150,,0,0,0,0,0,23096,327930,157676,59488,2698,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,376,0,0,0,0,0,0,0,93960,477134,0,1998,560,698,816,1044,421436,126958,17584,0,0,158608,144702,84234,49000,32724,24472,20018,21428,10494,25414,0,44,156,480,0,0,0,0,0,,,,0,10640.92,0,0,672302,3698,206,0,0,571434,1209600,12250,,,,502065.6,38.4,67742.4,30,174,0,872,85186,94226,245394,123428,20748,1090,146,4,,842,0,1964,130,24042,21844,11832,163596,340202,7324,160,0,,,,,,,,,,632,132,0,0,0,40,0,0,0,0,0,1212,272,751068,123704,11500,3434,620,296,621124,1188,0,0,0,401.82,318,71948,51322,25492,11324,40656,37742,84236,246202,2172,0,0,0
neg,8,4,4,0,0,0,0,0,0,3336,3636,1388,0,0,0,646,0,0,0,30,108,15342,13726,4712,598,0,0,0,0,8,4,0,0,0,0,0,0,0,4492,3868,0,50,14,408,512,162,5448,1766,0,0,0,7232,182,48,42,50,204,438,48,16,100,20096,0,6,0,0,646,124,3008,1688,,,,4580,8.62,20096,20096,22360,26,0,1956,19900,8396,1209600,192,2,4,0,1149.12,493.44,5691.84,2,12,0,0,2050,3476,1868,348,618,0,0,0,2,2,20096,1090,14,8,10,8,1476,5270,422,62,0,2,2,1354,128,0,0,0,0,1356,56,78,0,0,0,0,0,0,0,0,186,0,0,0,0,12,8,1820,186,0,6,0,0,0,0.62,36,7366,822,30,10,12,20,68,32,0,0,0,0
neg,1746,32,32,0,0,0,0,0,0,110,84072,15854,0,0,0,45868,0,0,0,0,0,94868,85334,13830,6330,0,0,0,0,44,16,0,0,0,0,0,0,37138,7148,55746,0,108,22,30,44,23802,76010,16,0,0,0,18522,51510,18494,6242,3056,1682,400,126,0,0,108758,0,20,256,0,45868,1158,7002,6790,,,,13500,1746.57,108758,108758,110882,309,0,10650,108420,100052,1209600,2222,2,2,0,90126.72,0,9760.32,0,0,0,0,0,38032,58350,2688,652,310,0,0,0,4,108758,224,32,50,3042,1090,58172,35998,1424,0,0,50,116,91014,61666,0,12,0,50,91090,176,112,0,0,0,0,0,0,0,0,642,350,134,0,0,1564,322,420,42,0,0,0,0,746590,84.64,84,10770,10228,4858,2224,8676,61558,1654,66,0,0,0,0
neg,50972,100,94,0,0,0,0,0,0,1318,529012,1974116,562670,27178,558,1400086,0,0,0,0,0,2872010,2624474,303016,203088,0,0,0,0,166,28,0,0,0,0,0,23208,1000288,1825662,245690,0,4000,3180,2984,91012,2320248,673404,20,0,0,0,1049024,754082,253208,185096,136678,121630,179024,416098,6,0,3175504,1900,4510,1448,0,1400086,23528,126358,174366,102080,131240,,64660,50971.81,3175504,3175504,3153842,22032,770,72628,750740,3094884,1209600,80838,2,58,0,2522690.88,0,570049.92,0,0,0,0,0,93268,931572,1633544,402420,28912,4822,310,4088,4100,3175504,4066,522,45814,327768,88404,1226820,1382600,18556,296,0,150,106,2454100,907006,0,28860,0,16,2538238,1786,124,0,0,0,0,0,0,0,0,13900,22682,13020,0,0,68006,11044,2407200,510976,0,0,0,0,1389050,1027.96,1086,584750,347246,293044,140366,295686,328030,220870,344430,481480,58946,0,0
neg,29270,2130706434,750,0,0,0,0,0,0,334,139222,1448574,472426,16690,308,925860,0,0,0,0,0,1760188,1456506,399822,262256,0,0,0,0,2030,324,0,0,0,0,0,9654,831160,890182,346558,0,2008,1238,1078,1178,43890,2027734,428,0,0,0,753302,551046,206416,138592,102108,77952,116288,131838,12,0,2160392,78,496,1716,8,925860,31764,160436,237394,235260,,,160600,29269.46,2160392,2160392,2158338,12429,2288,91842,946320,2077554,1209600,62342,2,56,0,1731188.16,7545.6,337444.8,0,472,0,0,0,928,661310,1145764,246076,19096,4252,128,14,24,2160392,3002,380,17046,260472,80190,1220708,484950,10692,114,0,554,596,1741044,88464,0,84,0,130,1755408,1852,166,0,0,380,7864,0,0,0,0,20962,22012,10596,5523300,668938,54230,8648,6998620,710120,2116048,7978,0,0,0,712.44,850,360276,358082,277990,169672,374808,258102,142122,86372,50072,58,0,0
neg,268,2130706452,0,0,0,0,0,0,0,12780,11954,3130,0,0,0,15102,0,0,0,628,2692,31242,24906,20966,2056,0,0,0,0,70,308,0,0,0,0,0,0,0,498,27366,0,270,62,80,928,432,22470,3622,0,0,0,18440,5068,2426,440,370,212,132,440,148,188,52926,0,0,24,0,15102,604,14356,6238,,,,20260,268.85,52926,52926,52794,93,30,4872,52300,28090,1209600,1574,0,0,0,16702.08,0.0,10316.16,4,44,0,0,6196,12350,6682,2224,412,0,0,0,0,8,52926,1174,58,52,804,2414,3164,16492,3618,88,0,0,0,0,0,0,0,0,0,0,154,98,0,0,0,0,0,0,0,0,586,0,0,1330,250,780,156,86360,8622,11988,40,0,0,0,1.96,138,12164,7574,1838,594,684,328,160,4522,0,0,0,0
neg,110,14,12,0,0,0,0,0,0,8568,5234,1558,0,0,0,4732,0,66,0,2638,4214,18366,16188,21076,826,0,0,0,0,22,24,0,0,0,0,0,0,0,1754,13606,0,212,12,26,184,900,196,13830,0,0,0,8678,2848,2274,618,204,562,100,64,10,2,42134,0,2,0,0,4732,292,16802,4232,,,,20760,109.36,42134,42134,42240,47,0,3972,41580,15468,1209600,700,2,8,0,9259.2,0,5084.16,0,16,0,0,4948,4016,4506,1708,182,0,0,0,4,12,42134,1286,38,42,138,166,3008,10154,528,0,0,18,36,10088,66,0,0,0,0,10336,204,74,0,0,0,0,0,0,0,0,410,0,0,0,0,180,46,4640,480,0,0,0,0,0,190.88,90,6616,4646,384,546,378,516,1718,556,0,0,0,0
neg,40722,0,,0,0,0,0,0,0,706,777214,2466800,357622,10558,0,1790130,0,0,0,0,0,2911748,2313242,872504,522290,0,0,0,0,0,0,0,0,0,0,0,1514748,2096050,0,2102,0,5152,2332,2252,138550,2888582,576014,14,4,0,0,1608214,623012,261994,226778,269422,506804,116676,0,0,0,3784882,0,54,140,464,1790130,69470,403182,467464,261060,243860,322620,37940,40721.7,3784882,3784882,3780382,21283,606038,9790,148480,3612900,1209600,0,,,,3037235.52,0.0,569582.4,0,0,0,0,0,22306,1048916,1890980,600212,40502,8444,1540,,0,3784882,7608,856,271308,344846,204000,2156614,618308,9282,78,0,,,,,,,,,,3664,266,0,0,0,0,0,0,0,0,40658,48466,7524,0,0,149782,23784,5123140,1308792,0,0,0,0,1020710,1557.56,1680,602704,1300044,570074,228488,354592,230926,122238,75852,122348,5634,0,0
neg,6520,2130706440,188,0,0,0,0,0,0,98,4888,237164,116486,0,0,160246,0,0,0,0,0,347502,323468,31538,17000,0,0,0,0,354,84,0,0,0,0,0,0,73736,254278,30622,0,352,622,616,432,2980,352308,1326,0,0,0,105822,191942,44576,13208,2856,162,66,4,0,0,379108,590,762,12,2,160246,2846,12740,18632,,,,30840,6520.86,379108,379108,380730,1402,668,37446,378240,358636,1209600,7182,4,12,0,335026.56,0.0,23324.16,20,134,0,0,0,770,143346,201540,11716,1106,158,0,0,4,379108,510,78,4186,12420,6544,187460,144612,2776,50,0,318,326,324940,179972,0,2,0,14,337442,274,44,0,0,0,0,0,0,0,0,1610,3132,876,0,0,7748,1216,1853040,187290,0,0,0,0,5520880,154.02,166,25440,38436,23298,12370,34852,218576,5526,132,6,0,0,0
neg,1510,2130706434,74,0,0,0,0,0,0,126,25612,63208,20438,0,0,41504,0,0,0,0,0,104940,91098,34072,7792,0,0,0,0,76,54,0,0,0,0,0,5866,102494,0,1024,0,1226,102,142,216,43434,64262,2,0,0,0,34086,49630,16900,5958,1936,330,464,76,4,0,139074,12,382,22,0,41504,1444,22798,11098,,,,33540,1509.72,139074,139074,143102,358,0,13514,138460,109384,1209600,3434,2,36,0,87430.08,0.0,20759.04,0,0,0,0,0,17612,40970,42934,6294,1286,288,0,8,20,139074,1382,50,116,10708,2876,25682,66542,2020,8,0,98,176,88516,36210,0,4,0,40,88826,172,72,0,0,0,0,0,0,0,0,834,422,198,0,0,2550,542,407860,40786,126718,258,0,0,0,118.56,126,23472,16746,8756,4446,12586,42232,694,218,234,0,0,0
neg,40836,1036,1012,0,0,0,0,0,0,212,66744,1228012,1083108,21456,0,1098628,0,0,0,0,0,2219076,2003418,269114,179730,0,0,0,0,2744,1052,0,0,0,0,0,17872,350868,1800356,230436,0,1992,270,602,99832,1902598,394186,52,0,0,0,738002,563924,225990,156326,127528,143792,443490,480,0,0,2488584,0,2,44,36,1098628,28510,145238,123182,124640,133720,,7000,40835.66,2488584,2488584,2496472,13679,176,4678,65020,2399532,1209600,80302,0,54,0,2011608.96,0.0,385107.84,0,0,0,0,0,10762,334276,1070540,944492,34114,4694,654,436,440,2488584,3650,370,18194,278118,174072,1660818,262162,2148,0,0,1402,2384,2031070,3076,0,288,0,84,2032240,2152,294,0,0,0,0,0,0,0,0,13178,55002,8616,0,0,69072,18202,4300,720,0,0,0,0,835660,743.68,808,405440,358058,264168,113124,213182,147518,132188,109670,460198,195986,0,0
neg,39018,1096,894,0,0,0,0,0,0,224,140162,1813390,577064,24002,0,1129498,0,0,0,0,0,2308418,2022192,414286,247952,0,0,0,0,542,600,0,0,0,0,0,8736,896626,1258678,390802,0,3052,1282,2488,236826,2072974,238210,10,0,0,0,918722,566536,249676,197620,195730,337056,89502,0,0,0,2723048,0,1912,262,10,1129498,33228,241168,171914,142400,227420,,40540,39017.34,2723048,2723048,2731158,16192,3602,28022,298820,2554842,1209600,78342,2,82,0,2139123.84,0.0,413197.44,0,0,0,0,0,3526,498636,1523278,510052,15588,3384,378,8,14,2723048,3964,276,15058,201404,96470,1181750,1043790,12090,40,0,832,820,2136020,651042,0,94,0,108,2164774,1580,408,0,0,0,0,0,0,0,0,17004,22810,11146,0,0,65082,11384,4675800,482344,0,0,0,0,37992200,865.32,800,430520,384330,325262,151266,293572,283416,207438,355514,123168,356,0,0
neg,105256,824,738,0,0,0,0,0,0,19840,1439008,4597888,953264,19764,0,3129612,0,0,0,0,0,5932306,4898982,1295144,931060,0,0,0,0,1472,462,0,0,0,0,0,115006,3663426,2035442,1215890,0,3038,906,1856,85610,5387146,1549336,1870,2,0,0,2908614,1518412,733408,553894,487616,738336,89484,0,0,0,7228418,0,336,272,4,3129612,111764,553314,738232,224680,238620,185500,194640,105256.11,7228418,7228418,7221954,39661,282866,110044,1169000,7029764,1209600,196788,0,356,0,5796553.92,0.0,1228790.4,0,0,0,0,3626,306884,2084022,3604532,976730,42666,10170,1134,124,132,7228418,8120,1084,99342,743804,358164,2844808,2927092,46984,366,0,1198,1000,5035784,70202,64,6978,0,0,5898376,4214,102,0,0,0,0,0,0,0,0,53518,86060,17030,0,0,213302,58984,758700,610350,0,0,0,0,5659460,2047.96,2270,1287428,1145982,761044,388848,796432,689700,666454,545232,734654,13990,0,0
neg,265198,846,158,1292,802,0,0,23232,2148578,4810968,6615312,1879674,296136,12168,0,7618530,0,0,0,669270,957882,13535924,12688768,6948636,1128008,0,0,0,0,2996,1684,0,0,0,0,0,726,75312,6869974,8840056,0,26178,14176,17648,31876,6006324,9689866,0,0,0,0,3400790,7049880,2374342,940646,500698,279204,223404,354784,285492,376828,21155196,27702,38640,22340,398,7618530,201386,5684098,1260572,439340,426180,400580,199500,265197.02,21155196,21155196,21157148,69604,4238,45506,572580,15786068,1209600,349128,70,236,0,14397496.32,0.0,1385333.76,,,0,587506,3409300,5863444,4122272,1337298,377604,67446,19630,1568,10,138,21155196,13428,4006,986382,545862,1899544,11950546,382876,3424,0,0,392,2840,4754424,2947836,0,256,0,0,4783856,13600,380,0,0,0,0,0,0,0,0,108064,42860,19390,18042316,2945410,470068,67318,175100,29258,18344526,68958,0,10,147704700,,,1452262,2103152,1764144,1581194,759924,7146804,939460,39010,118,0,6,0
