class,aa_000,ab_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bn_000,bo_000,bp_000,bq_000,br_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cr_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
neg,1100,0,28,26,0,0,0,0,0,0,5088,34604,51744,66,0,0,34126,0,0,0,0,0,71250,54682,31222,8244,0,0,0,0,58,16,0,0,0,0,0,0,0,11330,80172,0,10556,44,60,78,312,78824,1628,0,0,0,52096,22100,6224,2868,1726,1054,646,2996,1500,292,102546,24,22,26,0,34126,1220,13456,16826,,,,,,,,,30240,1100.51,102546,102546,113666,506,0,9494,101640,91670,1209600,2388,0,20,0,56337.6,9864,14943.36,2,24,0,0,634,24242,50428,14168,1976,38,16,0,4,12,102546,0,10604,40,1436,6532,9624,59770,3408,88,0,0,50,34,56666,20406,0,2,0,0,58266,162,130,0,9874,0,0,0,0,0,0,1076,128,22,72570,10668,1962,366,760,76,100880,32,0,0,100550,567.78,202,36004,8820,5290,2194,4938,3170,3674,27356,56,0,0,0
neg,41736,,0,,0,0,0,0,0,0,1408,240720,2137960,412918,4326,0,1312062,720,0,0,0,0,2609572,2282322,452802,259990,0,0,0,0,0,0,0,0,0,0,0,148874,1938050,710408,0,0,2360,882,1152,171690,1981400,639750,96,2,0,0,946018,552000,278086,237006,208970,191930,381824,1498,0,0,3063180,0,12,202,0,1312062,38642,265700,185932,177380,164560,,,,,,,103180,41735.77,3063180,3063180,3069358,14844,1217996,59730,635760,2797332,1209600,0,,,,2442576.96,0.0,350429.76,0,0,0,0,0,9670,702510,1699700,347414,30950,6492,596,,0,3063180,,5590,800,7900,244052,115554,1204232,1195366,23838,0,0,,,,,,,,,,2460,260,0,0,0,0,0,0,0,0,20486,0,0,0,0,0,0,0,0,0,0,0,0,1735790,1324.4,1762,377792,741912,266486,113684,246918,171774,161668,165020,532824,19254,0,0
neg,1296,,6,6,0,0,0,0,0,0,106,13466,106346,2954,0,0,41292,0,0,0,0,0,77962,69070,14240,6162,0,0,0,0,10,6,0,0,0,0,0,0,49390,5364,68118,0,39098,24,22,50,2068,81520,90,0,0,0,48486,31724,15856,14294,5846,6380,286,0,0,0,92248,0,2,120,0,41292,1130,7084,7134,,,,,,,,,14000,1295.74,92248,92248,134564,504,9620,9024,91980,122872,1209600,2120,0,6,0,71486.4,0,12247.68,0,0,0,0,0,10126,75824,34222,2036,544,112,8,0,10,92248,,39186,28,66,8960,2126,56280,15888,338,0,0,16,66,72112,35576,0,10,0,36,72264,154,38,0,0,0,0,0,0,0,0,488,266,64,0,0,1364,438,820,84,0,0,0,0,295760,201.72,102,52496,11004,4204,2542,12068,40520,38,0,0,0,0,0
neg,41528,,312,296,0,0,0,0,0,106,258088,1512450,1048780,155466,8448,0,1328390,0,0,0,2976,6838,2642012,2236006,561894,295018,0,0,0,0,662,246,0,0,0,0,0,23456,1188860,526902,1244120,0,2634,426,750,13658,1138202,1804440,23226,2,0,0,1084818,780772,281646,198640,145336,115338,133408,232192,11188,0,3208104,522,1290,370,10,1328390,34316,197824,358060,198660,224160,,,,,,,128220,41527.83,3208104,3208104,3163662,17145,3678,71052,775720,2983338,1209600,87504,0,138,0,2417393.28,0,562457.28,0,0,0,0,57582,864824,1308766,642810,93620,13482,2180,74,148,164,3208104,,6358,774,42540,258744,128926,1592312,899208,54072,404,0,506,712,2398342,202902,0,64526,0,46,2449528,2928,346,0,0,0,0,0,0,0,0,21696,41422,8026,0,0,82318,14388,91880,19520,0,0,0,0,2841890,1951.66,1904,593264,508926,335270,180518,426622,431638,281680,99606,122062,3752,0,0
neg,28054,,340,328,0,0,0,0,0,1236,53348,164676,683684,909674,99360,17076,881330,0,0,0,2394,3156,1587548,1222236,409654,326856,0,0,686,0,512,116,0,0,0,0,0,28306,431392,1149368,319988,0,1314,780,870,87212,1305726,531542,1610,0,0,0,563636,440926,185956,130780,102924,85666,121882,282850,14434,0,1999974,86,44,476,52,881330,31984,150880,255616,246180,,,,,,,,159320,28054.59,1999974,1999974,1995950,15532,982,75972,786020,1929054,1209600,71506,0,42,0,1625297.28,0.0,302445.12,0,0,0,0,25376,136188,235626,754990,730862,41594,3856,562,30,36,1999974,,2446,322,43740,128244,84528,1228238,429842,11578,116,0,456,366,1615932,20822,0,202,0,22,1643306,1280,112,0,0,0,0,0,0,0,0,18458,24888,4856,0,0,37066,13346,73080,14728,0,0,0,0,0,818.22,800,313786,356646,252590,130870,273882,223348,171466,96222,107724,2520,0,0
neg,30,,18,18,0,0,0,0,0,0,70,5540,3010,32,0,0,3668,0,0,0,0,0,11232,8338,4110,970,0,0,0,0,46,14,0,0,0,0,0,0,8652,0,0,0,58,18,28,30,920,7576,22,0,0,0,7102,1230,224,54,20,14,8,0,0,0,15366,0,8,10,0,3668,224,1262,2838,,,,,,,,,3980,29.42,15366,15366,16540,17,0,1402,15240,8652,1209600,784,2,6,0,4994.88,0.0,3604.8,0,0,0,0,0,5038,1914,1524,138,38,0,0,0,6,15366,,100,16,24,188,342,1986,5046,934,16,0,32,108,5622,58,0,0,0,16,5804,54,40,0,0,0,0,0,0,0,0,146,24,4,0,0,238,88,1040,104,0,0,0,0,0,40.1,44,4112,3880,580,60,20,0,0,0,0,0,0,0
neg,30746,,608,754,0,0,0,0,0,0,2596,116970,1442964,403140,41856,10822,911686,0,0,0,0,0,1808778,1577624,287276,192150,0,0,3462,0,2244,212,0,0,0,0,0,45874,646426,859794,466254,0,1434,268,608,18020,1595576,402358,82,2,0,0,436622,572444,188318,136084,99824,83816,122278,378906,56,0,2096534,12,16,60,2,911686,24090,143070,143230,171260,,,,,,,,110860,30745.27,2096534,2096534,2102980,16681,800,85418,881620,2018348,1209600,56996,2,40,0,1855554.24,0.0,163405.44,0,0,0,0,0,1238,300724,1322602,367450,21210,4604,520,246,246,2096534,,3436,506,37810,98738,60930,1140250,654826,21694,158,0,992,798,1864580,92830,0,146,0,22,1876138,1520,242,0,0,0,0,0,0,0,0,13706,20106,7064,0,0,43144,6822,3500460,351794,0,0,0,0,745280,784.24,1116,174820,462996,271900,123356,280484,396596,180414,48602,74414,4766,0,0
neg,80090,,2130706434,182,0,0,0,0,0,0,1110,569402,3046158,1342334,40712,1660,2038886,0,0,0,0,0,4205232,3313642,1125668,773122,0,0,1816,0,186,166,0,0,0,0,0,80060,3254030,1332710,334576,0,2722,1154,1348,1600,28446,4964536,1570,0,0,0,1699840,1197670,459038,315792,228576,189558,368464,542026,412,0,5331756,7524,11374,1368,4,2038886,71564,692960,424314,253240,230320,268800,253740,,,,,108100,80089.19,5331756,5331756,5300068,33852,24698,40774,480880,5001376,1209600,127740,2,48,0,4644234.24,0.0,354517.44,0,1074,0,0,0,69556,1383186,2427652,1068172,42826,8872,1112,176,182,5331756,,6704,878,80580,161250,116570,3417472,1169864,47702,356,0,468,510,3784848,1227162,240,224470,0,8,4674824,3796,146,0,0,0,0,0,0,0,0,47320,191078,41644,0,0,136458,19440,20245360,2218138,0,0,0,0,89190,1765.14,1944,380314,653024,659914,465802,2502650,337830,1730,52,36,24,0,0
neg,41952,,624,478,0,0,0,0,0,0,490,80506,1843188,941134,78980,6934,1595080,0,0,0,0,0,2400294,1951706,875446,395758,0,0,3450,0,650,314,0,0,0,0,0,48584,1211062,1135088,556498,0,2432,3316,4002,401474,2398918,141074,16,0,0,0,1047582,671248,305174,250400,192042,136150,131306,217326,4,0,3276130,100,130,340,12,1595080,64958,445104,426688,287560,344480,,,,,,,238920,41951.65,3276130,3276130,3264414,19191,2338,82062,852580,2951232,1209600,95848,0,174,0,2506030.08,0.0,443557.44,0,0,0,0,0,2242,482866,1703728,730972,27382,3762,280,82,108,3276130,,2786,360,230320,223044,236732,2098548,154700,4648,94,0,1112,864,2497962,396902,32,4864,0,0,2540472,1796,88,0,0,0,0,0,0,0,0,32026,31960,6540,0,0,74666,22672,21660,5464,0,0,0,0,1951700,912.0,860,468818,478954,515258,290034,499776,285230,188286,182058,42370,448,0,0
neg,59488,,504,454,0,0,0,0,0,0,71080,1492980,2314096,292494,13238,108,1803754,0,0,0,470,1236,3387974,2571328,1108920,715046,0,0,0,0,2278,292,0,0,0,0,0,263770,2132138,1385456,402632,0,3394,1184,2816,96276,2609528,1432904,37890,4,0,0,1499344,825830,260558,215158,184938,178512,383172,636470,14,0,4498304,66,24,822,66,1803754,67508,600096,502314,316740,305520,272480,,,,,,203360,59488.49,4498304,4498304,4486084,32149,14,79192,858560,4183996,1209600,147616,2,116,0,3517311.36,0.0,663403.2,0,0,0,0,2286,270908,1826530,1753636,299560,24744,5982,350,2,6,4498304,,7716,1032,113022,371196,220706,2437368,996608,36292,56,0,740,998,3531696,33376,0,13662,0,28,3565676,4816,164,0,0,0,0,0,0,0,0,43944,71004,25202,0,0,90318,21248,7285640,729488,0,0,0,0,1319060,2629.08,2190,694192,890174,604526,267802,453542,361450,291000,209848,389068,22394,0,0
neg,2380,,336,246,0,0,0,0,0,0,152,58554,72190,0,0,0,63136,0,0,0,0,0,129382,121202,32214,4876,0,0,0,0,66,482,0,0,0,0,0,0,41440,10462,78994,0,258,90,174,418,2630,127060,266,0,0,0,31252,89872,8004,1322,272,144,30,0,0,0,161624,0,6,248,0,63136,1028,25586,6578,,,,,,,,,31820,2379.2,161624,161624,157112,412,406,15244,161200,130896,1209600,2460,0,12,0,118976.64,0.0,11804.16,0,0,0,0,0,32040,94558,3494,540,212,52,0,0,8,161624,,240,30,434,6464,1896,23604,95164,2984,80,0,338,1202,119022,82142,0,44,0,52,119648,124,126,0,0,0,0,0,0,0,0,548,174,78,0,0,1852,372,1400,2614,0,0,0,0,1379210,171.82,88,12750,10626,6366,4228,12446,81640,2198,426,216,0,0,0
neg,39916,,0,,0,0,0,0,0,0,900,466448,1730344,202682,6944,0,1238516,0,0,0,0,0,2218592,2001592,369830,170928,0,0,0,0,0,0,0,0,0,0,0,16,684170,96244,1626888,0,2840,678,1106,43380,1737968,621344,2,0,0,0,661100,620604,354872,291456,217286,147268,103008,11724,0,0,2588968,28,72,386,82,1238516,29538,223342,145618,143720,201260,,,,,,,19800,39915.47,2588968,2588968,2597454,15106,130058,13696,164540,2407318,1209600,0,,,,2195478.72,0.0,208248.0,0,0,0,0,0,16976,1085170,1191686,99002,12176,2292,16,,0,2588968,,4584,410,2058,133606,102760,1323882,817972,22012,34,0,,,,,,,,,,1492,50,0,0,0,0,0,0,0,0,14256,41404,8316,0,0,76938,11386,4347500,671252,0,0,0,0,0,939.96,1148,227894,439078,228060,111392,243202,349504,552306,225070,30720,92,0,0
neg,25190,,256,196,0,0,0,0,1498,632382,845034,106060,5624,0,0,0,695832,3644,128,0,165056,247586,1216140,1198370,1033458,141988,2,0,0,0,1492,2036,0,0,0,0,0,0,0,525922,1064676,0,3138,1654,2644,3760,29384,1550012,6,0,0,0,233330,553114,463006,143796,58996,35328,27902,67540,7586,0,2414706,1114,650,1936,8,695832,20728,812830,220350,540180,,,,,,,,492200,25190.98,2414706,2414706,2415626,7953,206,119608,1204040,1590598,1209600,43434,0,68,0,1329549.12,53439.36,205685.76,14,542,0,214328,829704,495648,35526,10598,4072,722,0,0,114,126,2414706,,3146,346,73088,107126,58006,1072126,269884,6800,76,0,188,3242,1294026,770286,0,9808,0,0,1340194,1560,836,0,0,50,53474,0,0,0,0,11484,2298,538,0,0,37500,6810,50720,6888,0,0,0,0,0,797,714,270944,221100,116850,50444,93078,188628,640608,7820,1126,0,0,0
neg,50456,,2130706438,918,0,0,0,0,0,0,508,69008,1991210,854958,4102,0,1320798,0,0,0,0,0,2768848,2607394,284126,133118,0,0,0,0,434,800,0,0,0,0,0,4482,338338,2112210,464756,0,1162,736,948,1874,86644,2827236,1184,2,0,0,636808,1308900,502086,242296,112976,50148,37038,29534,0,0,3053102,68,448,1052,18,1320798,24946,156346,126972,94960,116120,,,,,,,69940,50455.16,3053102,3053102,3044822,14157,4930,61586,630900,2919786,1209600,89250,2,58,0,2697720.96,0,220547.52,4,338,0,0,0,100,1031478,1713540,163562,9644,1462,0,14,20,3053102,,2244,296,35264,219660,92872,1503208,1058136,7946,160,0,990,1252,1539372,342696,0,6014,0,88,2712706,1148,176,0,0,0,0,0,0,0,0,11668,22560,9240,0,0,83492,15874,27220400,2853048,0,0,0,0,10884250,611.86,660,233892,402576,294920,164302,652766,554868,351120,133578,128652,3112,0,0
neg,61368,,974,890,0,0,0,0,0,0,640,14294,2269830,1831014,99642,1254,1875850,0,0,0,0,0,3951762,3636916,376346,261784,0,0,0,0,2116,352,0,0,0,0,0,4324,323500,2877010,1011840,0,1502,228,702,76996,3207362,929380,504,0,0,0,1470648,1050166,557304,458218,433228,246460,650,0,0,0,4328642,0,2766,1514,28,1875850,46980,171728,203856,103380,98280,111700,,,,,,57120,61368.24,4328642,4328642,4347726,17513,716,66604,692680,4216674,1209600,176080,0,50,0,3618062.4,0.0,595584.0,0,0,0,0,0,2578,593790,2222464,1293422,94144,9708,568,138,146,4328642,,4528,680,7378,549538,233538,3053522,364098,3392,0,0,1178,632,3639728,697752,0,48,0,18,3656740,3106,270,0,0,0,0,0,0,0,0,20352,43428,7870,0,0,144280,29408,96500,11072,0,0,0,0,10039850,1194.68,1400,628896,999408,423926,193050,419478,482880,314940,315068,438188,840,0,0
neg,602642,,0,,0,0,156,12,2,2352,5776762,13513432,27827488,18224564,2087686,61614,13262348,49942,1273202,,1800,3158,57128336,46770656,20088272,5854698,0,0,900,0,0,0,0,0,0,0,0,0,1076922,66415492,1654,0,356596,690774,1383132,3710120,22425192,38836776,91032,268,66,112,27818140,14518022,8646466,5504348,3691070,2897682,3221082,1173250,23940,68,77240456,0,836,5508,1282,13262348,929610,6925554,11726950,337520,283360,329920,338020,299960,277360,202300,232420,226760,602641.25,77240456,77240456,73267142,365118,1628938,,796000,67494068,1209600,0,,,,54757654.08,0.0,12599977.92,0,0,0,0,89264,5616664,23312248,27307904,9768684,1221396,175120,2788,,251782,77240456,,107774,24606,10138742,5163282,18969466,31458378,1601366,30414,40,0,,,,,,,,,,30382,1338,,,,,,,,,957062,90150,19662,0,0,616448,83094,45834200,7445002,0,0,0,0,,45122.84,52638,12931800,28384256,16830248,3792460,3491992,1041890,452962,206196,351870,10394,0,0
neg,44620,,212,196,0,0,0,0,0,0,832,364062,1695430,650308,26266,1594,1104910,0,0,0,0,0,2496226,2207904,385070,244040,0,0,0,0,328,192,0,0,0,0,0,115044,1400918,974544,247986,0,4118,682,904,181634,2046774,504358,22,0,0,0,973004,597600,255938,200080,157668,128074,210542,215586,0,0,2881776,112,602,68,2,1104910,28488,234076,150390,154100,174460,,,,,,,51640,44620.67,2881776,2881776,2900480,18670,4238,43340,457280,2738492,1209600,81686,2,94,0,2462537.28,0.0,271415.04,0,0,0,0,0,9900,762068,1287778,646490,25830,6018,408,24,32,2881776,,6502,464,31276,136072,103186,1860828,583692,16410,62,0,300,448,2412632,65018,0,2734,0,52,2477604,1416,226,0,0,0,0,0,0,0,0,16290,48128,8636,0,0,95192,17278,140940,36692,0,0,0,0,6007700,832.12,1040,291524,432616,386212,204874,393856,351424,258078,177808,237844,4256,0,0
neg,2368,,2130706432,182,0,0,0,0,0,0,190,16890,126884,3718,0,0,58120,0,56,0,0,0,149670,136460,36740,8972,0,0,0,0,262,88,0,0,0,0,0,8036,98600,26568,14478,0,142,82,66,112,29612,117664,4,0,0,0,70866,53876,14992,6536,964,248,118,82,0,0,186462,0,476,246,0,58120,1460,26356,10328,,,,,,,,,36320,2367.14,186462,186462,187756,488,0,18340,185960,147682,1209600,3618,2,10,0,134172.48,0.0,13348.8,0,0,0,0,0,636,125690,19828,1266,234,28,0,0,4,186462,,242,48,66,12980,3212,34220,94066,2834,14,0,320,314,135268,77866,0,6,0,8,135330,178,22,0,0,0,0,0,0,0,0,844,590,572,0,0,2564,450,710360,71050,157176,28,0,0,1367140,88.74,98,14982,24598,11462,7518,19502,68634,972,14,0,0,0,0
neg,38872,,782,698,0,0,0,0,0,1886,236220,1370556,732684,55342,324,0,1097850,0,0,0,1590,2820,2163950,1877300,426964,233634,0,0,0,0,1558,290,0,0,0,0,0,163492,1386416,832836,14268,0,1900,576,876,31710,1331752,1030048,150,0,0,0,595856,731536,253008,193636,147198,117680,127838,220514,9746,0,2592954,240,114,1202,0,1097850,25512,256970,167246,204780,194000,,,,,,,23120,38872.46,2592954,2592954,2593270,16117,11768,13776,168560,2397012,1209600,62418,0,64,0,2244660.48,0.0,150509.76,0,0,0,0,41862,563520,1257166,480638,45468,6724,1606,28,28,32,2592954,,3844,538,14828,64852,83126,1570878,632672,26148,126,0,1106,1516,547984,99646,0,41066,0,20,2257658,1524,480,0,0,0,0,0,0,0,0,15106,46238,6826,0,0,53230,7932,6992720,814400,1687642,23990,0,0,28436330,1153.12,1158,163068,469540,380232,196352,386364,366172,193816,97478,134676,9314,0,0
neg,826,2,2130706432,16,0,0,0,0,0,0,25586,73478,1492,0,0,0,27310,0,0,0,890,2986,90466,79492,21232,6110,0,0,0,0,6,30,0,0,0,0,0,0,0,3992,96564,0,282,112,134,752,1116,44488,51804,1850,16,2,69948,16014,6830,2872,1610,912,674,658,424,614,112672,6,4,10,2,27310,866,7582,13028,,,,,,,,,20240,825.74,112672,112672,111284,298,0,10838,111640,100746,1209600,2492,16,10,0,49396.8,2520.0,47696.64,2,42,0,0,14414,40934,27314,14708,2560,622,4,0,6,10,112672,0,1242,52,1344,5116,13456,35038,40968,3318,22,0,18,48,51244,2882,0,164,0,0,51244,378,96,5450,3574,0,0,0,0,0,0,906,162,34,0,0,1848,338,151800,15152,0,0,0,0,0,1.96,654,52204,11546,8212,2882,4180,4776,4668,12028,60,0,0,0
neg,18,,34,16,0,0,0,0,0,0,5092,3208,1514,0,0,0,2704,0,0,0,492,768,5616,4140,5428,864,0,0,0,0,38,54,0,0,0,0,0,0,0,4572,5242,0,972,14,20,28,174,8604,2,0,0,0,7528,1270,388,204,16,12,328,68,0,0,11548,0,12,0,0,2704,162,3062,2338,,,,,,,,,5280,18.09,11548,11548,26354,28,0,1090,11420,9814,1209600,580,0,4,0,3727.68,88.32,5015.04,0,22,0,0,3148,4782,1178,404,302,0,0,0,0,4,11548,,988,6,16,24,218,896,6282,980,404,0,22,86,2832,252,0,0,0,0,4358,64,74,0,0,0,90,0,0,0,0,124,0,0,1738,222,134,32,540,54,25638,24,0,0,0,60.9,50,6398,3172,234,10,0,0,0,0,0,0,0,0
neg,776,0,30,28,0,0,0,0,0,0,44170,20244,1246,0,0,0,23648,0,0,0,1448,2126,75866,66712,27312,3798,0,0,0,0,12,14,0,0,0,0,0,0,0,10568,55092,0,418,26,90,1106,228,63204,588,0,0,0,33298,12814,8008,3184,2500,2108,1498,1126,394,730,104722,20,28,2,0,23648,858,18194,8976,,,,,,,,,26620,775.83,104722,104722,105102,283,74,9964,103820,65850,1209600,2032,2,18,0,41290.56,6496.32,16777.92,4,28,0,0,6394,21480,9996,16860,9948,980,2,0,20,26,104722,0,1496,54,2088,1796,2046,30650,23718,3506,306,0,44,28,42494,18920,0,14,0,0,43772,166,74,0,0,0,6522,0,0,0,0,784,8,10,24458,3722,850,216,26620,3236,51428,76,0,0,0,220.26,172,25424,7994,3026,1532,1876,1538,2628,21500,142,0,0,0
neg,42556,,2130706432,48,0,0,0,0,0,0,32886,1262196,1226956,87500,1624,0,1080798,0,0,0,0,0,2370240,2129538,317702,202440,0,0,0,0,122,54,0,0,0,0,0,177682,1653346,430176,349958,0,950,88,154,292,4656,2604008,1014,0,0,0,879514,663698,267126,203970,189220,211538,195956,140,0,0,2688276,0,4,10,14,1080798,22116,141670,174276,139580,143040,,,,,,,31380,42556.5,2688276,2688276,2674406,15406,40922,24316,265240,2611162,1209600,65572,2,90,0,2203774.08,0.0,405791.04,0,624,0,0,0,253732,1301056,938066,105574,9308,3266,160,2,6,2688276,,2848,342,127718,150562,123112,1724246,475258,7052,24,0,102,130,1962322,70,0,37548,0,12,2245358,1186,112,0,0,0,0,0,0,0,0,12340,36464,13026,0,0,49700,9514,7811860,1058134,0,0,0,0,2556510,698.4,778,421248,407838,256890,116702,234564,205448,270322,230606,425024,42520,0,0
neg,916,,12,10,0,0,0,0,0,5196,22078,38820,27758,0,0,0,33462,0,0,0,4262,7550,79040,75254,30660,2382,0,0,0,0,72,32,0,0,0,0,0,0,0,13772,80080,0,1642,658,1096,2724,5534,82198,0,0,0,0,47786,26850,14944,2452,728,304,138,566,80,4,114054,18,2,58,0,33462,1158,16198,14316,,,,,,,,,29860,915.43,114054,114054,115678,328,0,11094,113040,93852,1209600,2916,0,22,0,52680.0,18526.08,20828.16,22,96,0,3288,11238,37224,34956,6236,726,184,0,0,8,12,114054,,1272,48,6206,9058,16232,59048,1988,0,0,0,26,60,55030,12066,0,4,0,0,55082,220,36,11340,19906,0,0,0,0,0,0,1056,342,52,0,0,1890,388,360,36,0,0,0,0,0,167.56,196,42044,11976,7142,3048,4098,5022,4958,15564,0,0,0,0
neg,206224,0,2106,,0,0,0,0,5196,535172,3300082,4496370,2450410,520570,48516,6820,5691114,0,0,0,372998,481546,9874826,9191468,3077292,810680,2,0,0,0,1038,316,0,0,0,0,0,13214,315732,5944428,5089762,0,13700,3118,5874,63126,226146,10401270,435754,214148,0,0,3508272,2391084,1908362,872946,580582,379822,314366,267380,151946,988376,13327502,1332,228,468,0,5691114,142434,2177182,893738,341000,385840,330600,323860,172520,207200,161720,157780,394540,206224.9,13327502,13327502,13202870,72634,268786,107604,1207020,11379348,1209600,0,,,,10088616.96,0.0,1279733.76,22,1450,908,26050,564038,1203620,2343584,2422694,1537498,1463492,1372368,428884,,0,13327502,0,17228,2340,750716,501604,425558,5895100,3632622,137310,658,0,,,,,,,,,,14056,292,0,0,0,0,0,0,0,0,75886,36928,9466,26296294,4117008,321216,51524,7681420,1534016,12644706,49196,0,0,106224810,,4884,1358202,1541158,718786,289700,508768,407838,504136,5754118,280260,170,0,0
neg,35156,0,2130706432,150,0,0,0,0,0,0,8260,833950,1096564,219666,12722,2066,998294,0,0,0,0,0,1984244,1772084,684646,173874,0,0,2256,0,94,158,0,0,0,0,0,10918,97610,753184,1311516,0,5362,12094,29790,80696,289432,1518218,237636,0,0,0,748976,663238,286900,169234,105258,60428,47290,46966,22262,22676,2669124,486,1872,10562,10,998294,23160,495604,186930,261920,346980,,,,,,,72280,35156.75,2669124,2669124,2651576,12978,5022,22462,246440,2174212,1209600,52224,8,24,0,1733467.2,0.0,438226.56,360,776,0,0,0,60990,650196,967022,420908,65804,8250,58,238,248,2669124,0,2524,218,25498,326016,170650,1618614,29676,32,0,0,92,274,1742888,1053096,0,11870,0,0,1750458,1870,142,0,0,0,0,0,0,0,0,11324,1074,1318,1341918,185414,5534,18992,4312300,448936,2517310,1230,0,0,0,992.52,808,447976,193470,164576,85102,195996,99366,485790,497200,3752,0,0,0
neg,826,,30,26,0,0,0,0,0,0,130,15394,48978,1392,0,0,28756,0,0,0,0,0,79060,73148,16554,3280,0,0,0,0,20,6,0,0,0,0,0,0,65122,772,0,0,158,46,46,62,32420,33162,0,0,0,0,39768,21942,3948,162,56,12,6,0,0,0,95632,0,44,60,0,28756,526,11516,5018,,,,,,,,,16320,825.76,95632,95632,97794,200,4,9394,95400,65894,1209600,1410,2,6,0,55631.04,12.48,10150.08,0,0,0,0,0,4,48470,16982,382,56,0,0,0,4,95632,,204,26,52,2246,758,7720,52594,2030,264,0,28,84,55220,44008,24,0,0,0,57604,112,26,0,0,0,12,0,0,0,0,360,34,10,0,0,648,134,1100,128,0,0,0,0,0,113.52,74,10942,7684,19476,27602,190,0,0,0,0,0,0,0
neg,152854,,2050,1864,0,0,0,0,0,0,52924,335772,6133810,4447192,287570,4904,5810282,0,0,0,640,1266,10214540,9148762,1448114,892340,0,0,0,0,2050,466,0,0,0,0,21800,130370,484822,3103830,7521350,0,7374,2818,6592,1533800,8950484,761080,24,0,0,0,4235792,2940588,1511374,986692,664042,543020,380522,142,0,0,11665340,0,26,90,58,5810282,132526,480312,964502,132520,125740,125820,132680,135920,169780,147000,190920,73660,152853.7,11665340,11665340,11642702,59897,5628,63100,758800,11262172,1209600,287418,0,188,0,8701279.68,0,2552165.76,0,0,0,0,2362,100314,929758,5583418,4385028,237658,22088,1546,56,60,11665340,,14406,2046,215180,1980182,703634,6594230,1721042,31202,250,0,4790,978,8771974,31576,0,8740,0,42,8792718,7776,594,0,0,0,0,0,0,0,0,48584,89478,17354,0,0,247808,67434,47420,21284,0,0,0,0,16975540,3522.68,4322,2633396,1743772,1275928,742404,1502630,1139620,898498,570210,746600,9114,0,0
neg,52820,,0,,0,0,0,0,0,0,492,332882,2331010,648430,44630,340,1624696,0,0,0,0,0,2935138,2562596,524074,339196,0,0,0,0,0,0,0,0,0,0,0,105522,851130,2076798,324334,0,1824,620,1110,112354,2746380,495496,0,0,0,0,1067628,874428,271192,214620,193984,179220,172806,372286,11620,0,3459578,202,958,314,0,1624696,51054,321102,201038,194560,192580,,,,,,,132500,52820.58,3459578,3459578,3473876,23652,325408,101744,1035900,3357784,1209600,0,,,,2955858.24,0.0,400069.44,0,0,0,0,0,39018,836110,1968058,490972,18880,4602,144,,0,3459578,,3384,442,40398,176100,163392,1860906,1098362,14668,132,0,,,,,,,,,,1670,106,0,0,0,0,0,0,0,0,26996,56776,8732,0,0,140936,18102,4992200,1171150,0,0,0,0,2820570,1371.12,982,417306,615566,555694,244764,389090,256012,210956,167752,455734,44910,0,0
neg,956,0,8,8,0,0,0,0,0,0,46392,40156,3932,0,0,0,38422,0,118,0,1436,2850,88846,72778,173744,6022,0,0,0,0,34,14,0,0,0,0,0,0,0,568,89912,0,4180,280,518,388,972,82722,1420,0,0,0,47796,32776,5974,1592,1474,432,348,66,16,6,264178,16,32,98,0,38422,1368,153972,19466,,,,,,,,,172680,956.88,264178,264178,259844,339,0,25618,262860,90680,1209600,2326,0,32,0,52454.4,17211.84,18001.92,38,132,0,0,12152,26944,15576,7510,25158,3140,0,0,10,26,264178,0,3138,116,912,5544,8752,19262,48948,3742,66,0,16,28,52714,28200,0,10,0,0,56340,246,406,370,26838,0,0,0,0,0,0,1236,60,6,0,0,870,242,240,24,0,0,0,0,0,391.58,284,39140,11380,3088,1200,2092,6608,14548,12424,0,0,0,0
