class,aa_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
neg,556,4,4,0,0,0,0,0,0,39922,29470,8506,0,0,0,30192,0,86,0,822,1266,83926,73484,24276,4784,0,0,0,0,8,8,0,0,0,0,0,0,0,41334,36564,0,228,78,80,156,3926,73430,0,0,0,0,44314,26138,5000,1120,482,774,70,0,0,0,109082,44,98,120,0,30192,824,13434,10668,,,,23580,555.91,109082,109082,109552,195,144,10454,108400,77898,1209600,1708,2,20,0,33879.36,22606.08,19488.96,0,34,0,0,26994,32860,13926,2990,812,280,36,0,0,8,109082,2168,66,1724,7452,8360,26024,31100,930,74,0,2,6,35758,10326,0,184,0,0,36344,206,52,0,0,310,22648,0,0,0,0,736,0,12,0,0,1076,172,146120,14984,0,0,0,0,0,166.48,162,44590,6802,4452,3738,7630,10324,332,30,0,0,0,0
neg,36284,430,390,0,0,0,0,0,0,202,196456,1622804,704518,37716,688,1059306,0,0,0,0,0,2324562,2035656,374026,239390,0,0,0,0,1044,132,0,0,0,0,0,20462,1320496,821478,399948,0,3110,1206,1802,300180,1898242,357822,22,0,0,0,925798,576462,193582,145162,118036,107242,234772,261330,0,0,2698934,128,98,76,20,1059306,28282,187918,185072,162040,175080,,32460,36283.63,2698934,2698934,2705136,17668,9450,24766,274700,2562384,1209600,82720,2,114,0,2137279.68,12.48,422136.96,0,0,0,0,0,2464,645528,1468696,414116,26328,5098,154,144,152,2698934,5062,392,67182,251072,149128,1597474,485108,6910,56,0,604,410,1532584,7548,0,39448,0,14,2182642,1546,206,0,0,0,92,0,0,0,0,15718,41192,7464,0,0,96362,14490,1667720,236960,0,0,0,0,6283640,848.08,956,442324,538020,295412,142986,281598,247144,285958,198218,130666,58,0,0
neg,30,46,42,2,2,0,0,0,0,12,5746,5220,0,0,0,3114,0,0,0,0,0,14024,9976,35796,682,0,0,0,0,6,50,0,0,0,0,0,0,0,2466,8512,0,134,36,30,872,1070,8096,740,0,0,0,8538,554,212,126,86,76,414,594,172,206,49882,0,8,0,0,3114,276,31520,3920,,,,35360,29.59,49882,49882,53196,46,0,4750,49520,11048,1209600,530,0,8,0,4387.2,28.8,4766.4,0,24,0,0,0,2708,5890,1708,670,2,0,0,0,4,49882,1926,26,16,142,588,1314,5420,1502,44,0,20,94,4444,106,0,0,0,0,4932,86,140,0,0,10,36,0,0,0,0,272,0,0,982,262,108,38,960,364,14086,30,0,0,0,123.2,62,6848,3520,194,70,82,56,86,122,0,0,0,0
neg,1944,68,40,0,0,0,0,3724,47816,119364,37332,28238,4076,1038,0,87664,0,252,0,19184,31110,226112,218786,82118,15136,0,0,0,0,240,32,0,0,0,0,0,0,0,141052,100536,0,3662,1792,3490,6976,4430,221232,6,0,0,0,128452,46620,34706,13088,7126,4208,2824,2756,1162,646,327582,4,32,48,0,87664,2352,47370,34310,1310700,1310700,1310700,81200,1944.03,327582,327582,327008,966,1036,32140,326500,241588,1209600,4828,0,10,0,110565.12,18001.92,111020.16,,,0,28394,123914,59858,23302,5298,812,10,0,0,2,10,327582,2080,40,16688,46776,35836,128344,11824,0,0,0,92,42,101822,34876,30322,0,0,0,129712,354,46,0,0,0,18996,0,0,0,0,2010,290,54,0,0,3670,570,2360,260,0,0,0,0,346220,,,132540,24572,11694,5136,9108,25652,11414,21336,136,0,0,0
neg,201636,2130706436,142,0,0,0,0,0,0,251382,3199704,6477726,1745462,55584,5996,5011092,25432,0,0,0,0,10242068,8771052,1828668,1281964,0,0,1344,0,696,218,0,0,0,0,0,221994,6060332,5119988,333540,0,7844,916,1706,44532,7067656,4612286,914,0,0,0,3189918,3144072,1001202,840402,749088,695340,915706,1184650,15476,0,12072020,844,1472,808,48,5011092,122420,918410,904068,175920,156240,154720,163320,201636.35,12072020,12072020,11924006,83182,4156,101992,1166040,11735854,1209600,325010,2,148,0,10832339.52,0.0,892073.28,0,0,0,0,13892,1149888,5194652,4509124,803744,53808,10478,268,6,12,12072020,17118,1598,221858,469498,348802,7075574,3554182,47130,94,0,208,352,10176004,278288,0,9214,0,22,10929510,5640,420,0,0,0,0,0,0,0,0,77248,188664,101174,0,0,248236,45038,38055160,3853444,0,0,0,0,20468880,3483.9,4072,966426,1770250,1571084,892106,1768190,1670630,1199194,677320,1077476,143178,0,0
neg,43674,300,,0,0,0,0,0,660596,869466,901284,249078,12100,982,0,1117300,0,0,0,268992,396350,1989852,1862390,538362,296528,0,0,0,0,806,1240,0,0,0,0,0,0,201000,1883218,609288,0,2656,208,332,496,636,83304,2008818,510014,87042,0,1126960,536040,237578,147312,111458,80734,63764,62662,74430,252568,2797944,2300,16,854,68,1117300,37346,180578,355818,202900,252220,,77480,43674.43,2797944,2797944,2753300,15853,968,32466,371380,2694974,1209600,0,,,,2354584.32,41892.48,294747.84,0,94,0,32546,419462,591050,918998,594950,130800,4826,818,56,,0,2797944,4404,582,169352,169538,106746,1928554,307732,6538,60,0,,,,,,,,,,2638,150,0,0,1120,42652,0,0,0,0,25062,10120,3504,6056678,690770,93848,12518,5264100,716868,2612888,44396,0,0,0,1360.56,1314,350190,308708,337882,154116,537418,129808,806026,69230,128,0,0,0
neg,282,6,6,0,0,0,0,0,0,15462,1414,1908,0,0,0,8910,0,0,0,2652,3990,24398,24738,9626,156,0,0,0,0,12,4,0,0,0,0,0,0,0,1220,17564,0,1140,4,4,16,42,12546,5032,0,0,0,9892,5752,1572,696,124,548,64,62,74,0,36690,0,2,0,0,8910,210,6990,2528,,,,9460,281.7,36690,36690,37490,84,0,3554,36440,18830,1209600,372,0,0,0,13688.64,0.0,4055.04,0,10,0,0,5050,1896,3432,8020,334,52,0,0,2,8,36690,1130,12,28,348,262,1712,13876,1374,42,0,6,8,13436,144,0,0,0,0,14030,102,126,0,0,0,0,0,0,0,0,234,0,0,2630,664,240,48,0,0,9966,24,0,0,0,79.9,40,5306,2196,352,28,356,546,1282,8718,0,0,0,0
neg,39694,2130706432,462,0,0,0,0,0,0,1998,165986,1589748,951740,74242,4192,1275492,0,0,0,0,0,2458004,2053210,542186,319192,0,0,0,0,2060,366,0,0,0,0,0,196150,2433630,156788,1338,0,4322,1890,1696,1756,18154,2756708,3380,0,0,0,967164,704806,284746,229072,177568,136892,150568,137064,26,0,3001182,56,8,314,18,1275492,39014,253032,287410,177000,200400,,156560,39694.41,3001182,3001182,2984384,16966,2292,51640,571940,2787906,1209600,87840,74,74,0,2414472.0,0.0,369130.56,0,414,0,0,0,9488,705708,1522188,504794,38548,6544,636,22,82,3001182,7666,760,60792,172180,118094,1643358,746428,38252,376,0,754,1006,2386406,45992,0,478,0,26,2460936,2684,140,0,0,0,0,0,0,0,0,28142,49626,16692,0,0,53984,7932,9960960,1015020,0,0,0,0,0,1561.76,1850,396860,598616,430244,226382,384182,255654,183676,117658,185454,9180,0,0
neg,12,22,16,0,0,0,0,0,0,4,2274,4304,0,0,0,3224,0,0,0,0,0,14810,13040,11664,156,0,0,0,0,10,4,0,0,0,0,0,0,0,720,5862,0,80,38,46,938,738,1758,2984,0,0,0,4712,472,98,60,64,28,320,404,180,244,26492,0,6,0,0,3224,174,10264,1380,,,,11520,11.42,26492,26492,28278,36,0,2540,26300,6632,1209600,294,2,4,0,2182.08,0,2804.16,10,22,0,0,0,1340,3234,1144,864,0,0,0,0,0,26492,1696,26,10,18,148,1160,2904,602,18,0,6,12,2514,88,0,0,0,0,2554,38,72,0,0,0,0,0,0,0,0,144,0,0,0,0,60,12,4900,498,0,16,0,0,0,1.12,52,4616,1798,28,18,18,24,46,34,0,0,0,0
neg,23310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23309.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neg,1278,8,,0,0,0,0,0,65164,9978,9356,1478,0,0,0,21334,0,0,0,23794,30826,52688,58324,57276,7076,0,0,0,0,194,134,0,0,0,0,0,0,0,6000,79976,0,1556,20,12,30,236,31392,4172,48558,0,0,27800,22942,17934,7776,3982,2092,1320,840,344,946,133902,10,22,28,2,21334,1024,39654,16642,,,,56060,1278.11,133902,133902,128480,452,6538,12658,132880,86142,1209600,0,,,,67749.12,4761.6,12344.64,2,32,0,8448,15936,11448,18472,16978,14540,154,0,0,,16,133902,1312,62,1944,1922,3058,25608,48482,3452,136,0,,,,,,,,,,324,120,990,8992,0,0,0,0,0,0,1282,228,32,2056,754,1660,342,263720,31554,10526,94,0,0,278150,270.54,184,19090,10472,5188,4448,10946,9802,8000,17922,108,0,0,0
neg,22,70,36,0,0,0,0,0,10688,9666,4428,2814,0,0,0,4544,0,0,0,2086,11708,18736,14068,28254,1018,10,0,0,0,254,74,0,0,0,0,0,0,0,9190,18406,0,2598,80,104,102,494,24212,6,0,0,0,19466,4950,1090,430,226,114,184,1036,72,28,49152,4,2,12,0,4544,356,22176,5612,,,,27440,21.25,49152,49152,85394,95,48,4530,48400,27596,1209600,1482,0,22,0,9489.6,1143.36,14533.44,2,32,0,8690,10464,5820,798,1824,0,0,0,0,40,50,49152,2498,42,1132,524,8922,13078,1400,0,0,0,62,90,6924,46,0,0,0,0,10356,206,122,0,1524,0,0,0,0,0,0,582,0,0,0,0,452,130,3500,442,0,0,0,0,0,148.7,152,18884,7836,372,108,96,90,136,74,0,0,0,0
neg,29940,0,,0,0,0,0,0,0,22286,925182,817440,77594,0,0,899062,0,180,0,0,0,1718960,1585290,200338,101132,0,0,0,0,0,0,0,0,0,0,0,6402,368538,1132136,335426,0,2922,338,724,1370,94778,1738994,3368,8,0,0,703056,348880,179982,130120,97860,85568,98652,127324,62754,8306,1919728,24,270,314,68,899062,16904,89804,109956,124140,1310700,1310700,72440,29939.82,1919728,1919728,,11576,194928,68560,705620,,1209600,0,,,,1631345.28,0.0,207072.96,,,0,0,1390,324760,1009384,467860,31260,6322,1492,34,,0,1919728,3450,326,92610,90474,131956,1384076,134816,4794,0,0,,,,,,,,,,1144,68,0,0,0,0,0,0,0,0,9266,23842,4488,0,0,63958,9362,3415800,677268,0,0,0,0,0,,,218888,279700,214030,118406,271280,288504,205454,114206,129608,2426,0,0
neg,1240,22,20,12,42,0,0,0,0,64278,14050,2882,0,0,0,36556,0,40,0,1430,3656,74432,64180,43214,4728,0,0,0,0,26,24,0,0,0,0,0,0,2698,46178,32334,0,1488,54,66,74,3176,76350,2,0,0,0,24932,29486,16438,5632,2272,1122,588,442,296,2,119166,22,30,10,0,36556,1012,30750,12326,,,,42660,1240.18,119166,119166,118296,325,404,11400,118540,81210,1209600,1412,0,10,0,60671.04,5904.96,13248.96,0,32,0,162,35490,40806,3372,1288,80,12,0,0,16,22,119166,1550,54,150,1024,2696,15414,58642,1586,94,0,24,48,59566,46962,0,0,0,0,62684,276,88,0,0,400,7240,0,0,0,0,796,190,32,9370,4936,472,154,780,372,9942,44,0,0,240180,378.48,152,21436,7274,2678,1290,3842,5422,10090,28692,486,0,0,2
neg,30910,0,,0,0,0,0,0,0,1852,213044,1412944,454834,3876,46,1108944,0,0,0,0,0,1843704,1608980,447618,189994,0,0,0,0,0,0,0,0,0,0,0,0,574220,1433636,78740,0,2478,1662,3084,6052,1206198,867086,24,10,2,0,683234,329098,126678,95170,80806,80048,138608,315126,228328,9500,2291710,142,366,166,210,1108944,26556,250768,195436,243980,,,198880,30910.67,2291710,2291710,2262376,18379,455136,104448,1077140,2086596,1209600,0,,,,1869647.04,0.0,213942.72,,,0,0,0,25946,748290,1199580,98948,10780,2904,148,,1064,2291710,1794,392,64142,100736,117670,1413268,376988,11600,6,0,,,,,,,,,,1520,108,0,0,0,0,0,0,0,0,16894,29362,5116,0,0,62860,10202,1672600,883112,0,0,0,0,910680,,,226464,493560,320746,141788,273032,225102,158780,96602,149064,1458,0,0
neg,884,2,2,0,0,0,0,0,0,30,25762,34670,1206,0,0,28548,0,50,0,0,0,58480,47550,21026,5234,0,0,0,0,16,116,0,0,0,0,0,0,0,2180,59488,0,160,26,40,92,956,4180,56214,0,0,0,33958,13998,4726,3016,2020,1364,1352,608,316,310,79540,0,8,0,0,28548,892,10802,10166,,,,20520,883.02,79540,79540,78956,242,66,7538,79040,61776,1209600,1608,2,10,0,45818.88,0,14883.84,0,34,0,0,0,1556,34536,22834,2072,666,4,0,104,108,79540,1176,42,1874,458,3284,40358,13760,622,94,0,2,266,48738,1624,0,0,0,0,49106,246,88,0,0,0,0,0,0,0,0,578,84,30,31074,9382,1622,308,1220,328,4548,88,0,0,0,157.04,106,16608,7520,2772,2108,3036,5518,9078,14812,216,0,0,0
neg,51250,0,,0,0,0,0,0,4790,351740,2262190,1146380,138174,3558,0,1940564,0,186,0,7006,9670,3675756,3381040,742264,184186,0,0,0,0,0,0,0,6024,10368,6176,19092,32284,394502,2679058,759328,0,7672,3490,4214,43774,1681800,2165872,10,0,0,0,1796936,856874,370998,218996,159340,159182,234536,109798,172,0,4426714,54,3470,6088,0,1940564,39570,433418,307280,172880,162580,284080,109920,51249.77,4426714,4426714,4351040,18002,751672,71570,782360,3906832,1209600,0,,,,3210862.08,0.0,689625.6,,,0,552,64414,1320134,1447550,857704,185200,28274,2982,22,,0,4426714,6252,934,172036,364408,224954,2225306,893422,19492,28,0,,,,,,,,,,4270,94,0,0,0,0,0,0,0,0,21580,23412,3818,0,0,101994,14590,4396100,1364064,0,26022,0,0,17050070,,,727782,763936,510422,276038,715778,625828,219074,66448,1526,0,0,0
neg,198942,0,,0,0,0,0,0,0,0,0,0,0,0,0,8129062,0,0,0,12552,25802,14008936,12040946,2764428,1667206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16789224,0,16,210,2078,8129062,252334,1286494,1465750,189420,194020,190440,183520,198941.95,16789224,16789224,204,0,1508074,78716,1028060,0,1209600,0,,,,13820323.2,0.0,2458456.32,0,0,0,0,0,0,0,0,0,0,0,0,,0,16789224,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,11288,1028,0,0,0,0,0,0,0,0,139300,244152,48886,0,0,585534,94038,34068280,4708180,0,0,0,0,4069650,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neg,80420,0,,0,0,0,0,0,0,76212,1733806,3319160,1177878,75974,1150,3159586,0,194,0,2290,3510,5915276,5384570,1085040,425402,0,0,0,0,0,0,0,0,0,0,0,174844,2788116,3420700,520,0,4314,940,1370,1956,6190,6369206,200,4,0,0,2753902,1030862,448916,520176,831078,694604,104244,398,0,0,7003692,0,910,768,340,3159586,77864,544160,539310,164360,198540,203560,118360,80419.37,7003692,7003692,6996624,27439,401632,87264,943940,6384180,1209600,0,,,,4887496.32,0.0,1487518.08,0,594,0,0,4440,390536,2275306,2547714,1017982,131958,15246,998,,0,7003692,9348,1188,3672,470208,1000306,3204762,1685908,8788,0,0,,,,,,,,,,6238,368,0,0,0,0,0,0,0,0,35820,65416,11342,0,0,213248,31638,5693440,853764,0,0,0,0,11766350,1909.34,2824,1545846,1336778,808026,333080,611328,512818,429152,345960,456106,5086,0,0
neg,41352,230,226,0,0,0,0,0,0,2608,184840,1858598,1623452,220192,0,1711490,0,0,0,0,0,3647738,3357334,394668,235436,0,0,0,0,458,112,0,0,0,0,0,52360,1020762,424782,2391786,0,1722,610,878,36948,2890842,955802,2888,0,0,0,2070690,577848,309290,298058,334122,288908,10774,0,0,0,4043064,0,146,200,12,1711490,41398,154380,239270,122460,92780,147620,25800,41351.71,4043064,4043064,4047948,12827,19042,38000,407760,3889690,1209600,141432,0,124,0,2380374.72,0.0,1506330.24,0,0,0,0,0,19754,436366,1740402,1580740,104156,7898,374,150,156,4043064,4420,556,2650,1249852,262692,1709706,654822,4992,0,0,402,388,2383380,21862,0,6320,0,20,2410762,3024,328,0,0,0,0,0,0,0,0,17114,47342,8150,0,0,104932,34394,41720,22200,0,0,0,0,1351710,1142.5,1364,1546958,626356,326084,147860,249498,183170,166946,138586,449838,54394,0,0
neg,10,12,4,0,0,0,0,0,0,7204,2858,2024,0,0,0,2454,0,34,0,0,0,16638,14860,7840,132,0,0,0,0,20,6,0,0,0,0,0,0,0,8336,3750,0,958,12,8,14,470,10624,0,0,0,0,10738,498,100,200,28,68,172,282,0,0,24498,0,6,2,0,2454,168,6282,1534,,,,7700,9.42,24498,24498,25072,23,44,2346,24300,12086,1209600,318,0,2,0,2042.88,0.0,9112.32,,,0,0,1226,8384,1586,878,12,0,0,0,8,22,24498,950,8,12,14,2712,4132,3790,466,2,0,4,4,1444,148,0,0,0,0,2490,46,94,0,0,0,0,0,0,0,0,124,0,0,1198,140,52,14,900,120,0,26,0,0,0,,,10272,1622,42,14,24,42,30,40,0,0,0,0
neg,30774,396,156,0,0,0,0,0,352048,1520772,617982,32592,842,0,0,,,,,,,,1810582,,250908,0,,,,2290,1476,0,0,0,0,0,0,0,979072,1545164,0,1896,174,362,802,92300,2428676,26,0,0,0,696702,1157828,266290,107462,63430,56082,52980,52358,27688,43416,,430,898,1556,120,,,258920,300138,,,,,30773.17,,,2691518,11931,304,23152,,2524236,1209600,99034,0,388,0,2058027.84,36674.88,425560.32,,,0,101672,968156,1233868,189220,24676,5586,1040,18,0,12,18,,2432,360,319446,178706,659328,1351962,12002,0,0,0,206,4072,1824302,111454,0,112,0,0,2088154,2186,1094,0,0,450,36754,0,0,0,0,,13032,2356,5016090,721608,128156,16292,968440,101198,325674,30530,0,0,29773180,,,490944,642268,383710,163494,305680,199204,176560,159928,2448,0,0,0
neg,79826,486,362,0,0,0,0,0,2520,123646,2117856,2648904,518164,13810,0,2815178,0,0,0,656,1442,4955574,4371892,820772,428110,0,0,0,0,618,190,0,0,0,0,0,217010,2797846,2184666,225378,0,6688,7722,8864,50528,2948138,2401712,1248,0,0,0,1715464,1406404,611746,541532,441648,332204,233798,140396,1708,0,5778784,1522,1474,746,10,2815178,72950,363732,455152,164720,184220,149640,118160,79826.92,5778784,5778784,5748130,33900,461014,83036,921400,5424900,1209600,184168,0,410,0,4608002.88,0,812378.88,0,0,0,0,21212,795040,2527868,1806422,247132,21866,5176,184,8,12,5778784,10056,1196,91522,256064,172044,2334070,2508478,50754,716,0,794,552,1869720,66472,62,85262,0,0,4668696,5060,1810,0,0,0,0,0,0,0,0,41720,92810,13184,0,0,134170,28166,6045060,2117244,182628,848,0,0,1008150,2853.18,3168,864528,998950,885182,405066,670998,462884,301438,210238,532286,93330,0,0
neg,607596,,,0,0,0,0,0,1987442,10655360,14363052,5371020,713178,96864,2124,18403952,51560,0,,870824,1217606,29410400,27021136,6707266,2476324,6,0,0,0,4272,2660,0,0,0,0,0,6332,561480,22279730,10341498,0,44992,13654,17148,38390,457494,31022972,1276686,317704,0,0,11227210,6816094,4115532,2489630,1792470,1324478,1113324,948348,507868,2854086,36992814,6490,15514,10902,0,18403952,416302,3482486,3207370,309640,288160,300820,127380,607595.69,36992814,36992814,36560322,193210,117488,,641280,33211366,1209600,884734,,,,29330764.8,0.0,3841104.96,80,6382,0,46486,1245478,3339136,7821002,6782636,5000366,4598576,3069750,1285610,,32188,36992814,40480,5940,1267112,1974594,726926,13101994,15815802,254448,1728,16,1962,8042,25315170,10019518,790,550808,0,0,26934340,35972,1156,,,,,,,,,229070,252632,67084,1797467694,11642890,1253740,236744,1828160,694872,22149196,222836,0,0,,,13386,4041734,3564074,2118584,911744,1909502,2305728,4229810,13678310,429508,46,0,0
neg,2382,2130706432,110,0,0,0,0,0,13278,129606,9822,1076,0,0,0,12884,0,0,0,15986,24210,127806,126446,46390,9182,0,0,0,0,98,280,0,0,0,0,0,0,0,71180,82602,0,252,122,232,996,382,105824,44114,1860,0,0,56302,24076,19536,14476,10324,11280,8364,4696,1688,3040,190300,22,52,64,0,12884,1282,25030,21216,,,,45700,2381.73,190300,190300,189006,879,0,18620,189400,154282,1209600,4114,2,18,0,118879.68,0.0,34140.48,6,42,0,0,135000,15848,1620,598,702,14,0,0,10,14,190300,1426,40,10352,3978,5298,104418,26104,2120,46,0,186,546,121588,24758,0,2,0,0,121710,464,368,0,0,0,0,0,0,0,0,1754,388,100,0,0,2796,616,441000,44090,0,0,0,0,1381730,1.98,144,36626,17640,7288,4068,8228,10596,24840,44152,344,0,0,0
neg,102604,0,,0,0,0,0,0,0,9866,1951844,4024202,614470,2772,0,3270510,0,0,0,0,0,5832776,5161924,1216672,558290,0,0,0,0,0,0,0,0,0,0,0,342056,4086746,373418,1800934,0,5976,7130,13424,21128,1500586,5034592,20316,2,0,0,2978538,1184604,614516,384216,304790,341888,600314,194190,98,0,7050574,526,2934,1840,804,3270510,106212,743704,465350,233460,195000,165760,169760,102603.72,7050574,7050574,6978414,36795,1185762,91546,988080,6603154,1209600,0,,,,5885142.72,0.0,706680.0,0,0,0,0,0,485800,3163992,2505580,381624,52818,12390,950,,0,7050574,5018,894,148578,470372,319962,5231916,419274,7132,8,0,,,,,,,,,,3924,174,0,0,0,0,0,0,0,0,54114,122384,27096,0,0,344982,58260,12011620,1589886,0,0,0,0,32177380,2284.32,2550,747226,854796,905674,528076,2037478,1509790,16236,2180,1610,88,0,0
neg,212800,1462,824,0,0,0,0,0,385874,5129594,4543322,2701660,463418,26244,0,6576374,0,34,0,229308,361722,10932816,9415252,3078278,1455404,0,0,0,0,616,596,0,0,0,0,0,638,697994,10818410,1733070,0,8748,4102,5258,9228,5900076,7322700,0,0,0,0,3212112,4472630,2103886,1086158,594420,395128,317656,414366,404422,249334,14242640,11200,10934,39490,2,6576374,229286,1518108,1549828,252980,256600,256040,211820,212799.15,14242640,14242640,14246038,66861,17878,74144,909700,13250112,1209600,389892,2,2190,0,11287938.24,11.52,1951471.68,,,0,20132,2818528,4854186,3215932,1870690,410952,51598,7978,116,2460,2566,14242640,9992,3046,1373850,818792,1261116,9208590,552502,22216,8,0,732,526,9573742,3332788,0,8190,0,0,9984742,11874,5752,0,0,0,12,0,0,0,0,118528,43478,16434,26008110,3907674,542544,86340,456620,94634,13299804,166608,0,0,8826000,,,2052392,1907056,1293016,686610,1220906,813982,1823454,3423508,29188,0,0,0
neg,42234,432,386,0,0,0,0,0,0,41572,1117806,1451090,119652,6656,36,1194234,0,0,0,736,1760,2321786,1858626,608448,401560,0,0,0,0,794,220,0,0,0,0,0,88876,1269900,446360,931676,0,2320,980,962,61298,1810000,861176,76,0,0,0,754266,762952,240796,176326,138510,117036,170858,375906,162,0,2931556,66,56,312,18,1194234,40958,327374,279612,252060,270340,,79940,42233.19,2931556,2931556,2934526,19705,2464,46828,505980,2736812,1209600,102668,2,56,0,2471949.12,0.0,262638.72,0,0,0,0,1464,196416,1175392,1158546,187326,13998,3416,254,220,308,2931556,3788,546,2096,135778,141260,1702070,728638,22382,254,0,660,744,2378436,76470,0,18104,0,0,2491072,1834,250,0,0,0,0,0,0,0,0,23540,42020,7224,0,0,85126,16512,241440,35564,0,0,0,0,3279600,1023.98,1234,284206,575006,385518,175228,373162,392756,256424,133050,150368,11094,0,0
neg,8930,316,,0,0,0,0,0,0,2620,141174,232628,113762,7336,0,232116,0,52,0,0,0,489188,461522,157870,18960,0,0,0,0,730,190,0,278,5378,5012,8908,14046,109864,137192,217342,0,2892,246,274,616,5212,488780,0,0,0,0,151842,234216,68574,31110,10222,1464,502,90,0,0,647166,46,258,146,6,232116,4270,133688,23998,,,,156980,8929.58,647166,647166,628198,2245,22780,64166,646140,498020,1209600,0,,,,448116.48,0.0,47081.28,0,50,0,0,0,107018,181664,169932,37684,1610,112,0,,48,647166,3052,82,2100,32980,15336,181546,259074,3802,48,0,,,,,,,,,,358,70,0,0,0,0,0,0,0,0,2024,1162,352,0,0,11222,1878,2009700,217262,638522,1358,0,0,5753380,262.12,224,52854,45190,31334,22802,66890,168550,38332,70350,1718,0,0,0
neg,82270,644,526,0,0,0,0,0,0,45724,1998530,2804940,327346,7892,0,2312396,0,0,0,0,0,4683382,4162680,738938,435392,0,0,0,0,438,642,0,0,0,0,0,108976,2441490,822942,1811024,0,6686,3142,4674,33564,2094510,3041708,148,0,0,0,1859358,1506314,651706,401264,253876,186838,244454,80622,0,0,5422938,134,134,2498,4,2312396,66956,436934,298284,171280,162400,141080,88220,82269.02,5422938,5422938,5426844,25535,13024,53350,575660,5184432,1209600,111510,0,272,0,4521573.12,0,659451.84,0,0,0,0,1866,834542,2668456,1508460,155552,13164,2354,38,20,24,5422938,5762,740,116888,383254,306874,3880546,471060,19282,26,0,508,812,4111272,214116,58,109404,0,0,4601050,2838,318,0,0,0,0,0,0,0,0,31692,69732,16338,0,0,173062,28518,1039080,125952,0,0,0,0,42557800,1753.14,1748,698876,737350,548190,313846,782494,1019934,708526,223808,149018,2390,0,0
neg,42316,312,280,0,0,0,0,0,0,3660,84802,2265600,481504,2920,0,1179058,0,0,0,0,0,2562680,2218164,489400,261300,0,0,0,0,460,222,0,0,0,0,0,0,1396350,1442134,2,0,3454,1378,2664,57602,1577628,1195752,8,0,0,0,834910,928082,325440,225430,154942,108154,120422,141050,56,0,3053276,16,92,250,14,1179058,33268,249688,237796,168600,229060,,82060,42315.26,3053276,3053276,3024146,16276,4662,56976,622040,2838486,1209600,84326,2,84,0,2567646.72,0.0,267480.0,0,0,0,0,0,15812,972994,1636410,187906,20428,4688,248,12,24,3053276,6420,900,29886,150904,163136,2098766,372242,16106,126,0,414,500,1478944,63420,0,522,450,42,2587110,2472,198,0,0,0,0,0,0,0,0,21104,37696,6106,0,0,101746,14382,5319580,565042,0,0,0,0,0,2460.48,2068,287772,580348,417650,216312,584962,476562,185088,59730,30038,24,0,0
